-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  21.4858   Longitude 39.1925 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 123.46 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,T2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,RH2M,WS2M
2024,7,26,22,32.53,0.0,0.0,0.0,59.28,4.7
2024,7,26,23,31.86,0.0,0.0,0.0,63.75,5.14
2024,7,27,0,31.45,0.0,0.0,0.0,67.29,5.08
2024,7,27,1,31.08,0.0,0.0,0.0,70.96,4.6
2024,7,27,2,30.74,0.0,0.0,0.0,73.96,4.31
2024,7,27,3,30.45,0.0,0.0,0.0,75.65,4.15
2024,7,27,4,30.24,0.0,0.0,0.0,76.18,4.2
2024,7,27,5,30.03,0.0,0.0,0.0,76.91,4.19
2024,7,27,6,30.55,58.92,70.64,44.47,75.26,4.97
2024,7,27,7,32.24,251.9,353.53,122.72,68.79,5.54
2024,7,27,8,34.29,478.3,575.49,134.99,59.63,5.42
2024,7,27,9,36.39,681.0,654.21,177.95,51.27,4.93
2024,7,27,10,38.28,842.0,714.99,194.95,44.47,4.22
2024,7,27,11,39.75,944.03,774.54,176.9,39.0,3.76
2024,7,27,12,40.72,961.35,707.43,232.75,35.11,3.53
2024,7,27,13,41.26,902.17,620.11,274.57,32.58,3.5
2024,7,27,14,41.48,808.65,599.07,258.41,30.69,3.59
2024,7,27,15,41.37,642.3,531.04,230.05,29.37,3.77
2024,7,27,16,40.81,447.55,462.07,175.85,29.0,3.88
2024,7,27,17,39.8,225.38,287.52,119.03,29.67,3.82
2024,7,27,18,38.31,48.08,36.27,41.21,32.14,3.53
2024,7,27,19,36.53,0.0,0.0,0.0,36.84,3.02
2024,7,27,20,34.96,0.0,0.0,0.0,45.46,2.9
2024,7,27,21,33.62,0.0,0.0,0.0,56.05,2.99
2024,7,27,22,32.6,0.0,0.0,0.0,65.47,3.3
2024,7,27,23,31.94,0.0,0.0,0.0,71.23,3.44
2024,7,28,0,31.49,0.0,0.0,0.0,73.92,3.21
2024,7,28,1,31.21,0.0,0.0,0.0,73.87,2.87
2024,7,28,2,30.98,0.0,0.0,0.0,72.69,2.69
2024,7,28,3,30.81,0.0,0.0,0.0,70.58,2.89
2024,7,28,4,30.7,0.0,0.0,0.0,67.92,3.08
2024,7,28,5,30.68,0.0,0.0,0.0,65.03,3.26
2024,7,28,6,31.51,55.67,50.21,47.15,60.82,4.57
2024,7,28,7,33.02,241.82,292.95,135.61,59.59,5.53
2024,7,28,8,34.83,457.4,451.69,198.29,55.22,5.35
2024,7,28,9,36.85,664.35,579.99,212.56,48.17,4.79
2024,7,28,10,38.59,820.78,655.84,215.47,41.58,4.17
2024,7,28,11,39.83,907.65,608.65,268.63,37.28,3.91
2024,7,28,12,40.64,918.25,526.58,335.75,34.36,4.02
2024,7,28,13,40.92,868.62,501.1,350.36,32.54,4.19
2024,7,28,14,41.14,764.17,507.19,274.41,31.29,4.38
2024,7,28,15,40.87,597.45,425.79,249.07,31.08,4.51
2024,7,28,16,40.2,419.08,367.62,198.18,31.59,4.5
2024,7,28,17,39.16,209.32,219.25,122.39,33.04,4.29
2024,7,28,18,37.8,44.5,19.56,38.32,35.42,3.83
2024,7,28,19,36.45,0.0,0.0,0.0,38.89,3.15
2024,7,28,20,35.27,0.0,0.0,0.0,44.42,2.71
2024,7,28,21,34.24,0.0,0.0,0.0,50.57,2.41
2024,7,28,22,33.44,0.0,0.0,0.0,56.02,2.2
2024,7,28,23,32.81,0.0,0.0,0.0,60.22,1.91
2024,7,29,0,32.35,0.0,0.0,0.0,63.62,1.55
2024,7,29,1,32.01,0.0,0.0,0.0,66.45,1.07
2024,7,29,2,31.7,0.0,0.0,0.0,68.67,0.4
2024,7,29,3,31.45,0.0,0.0,0.0,69.96,0.15
2024,7,29,4,31.2,0.0,0.0,0.0,70.89,0.32
2024,7,29,5,30.96,0.0,0.0,0.0,71.38,0.43
2024,7,29,6,31.52,53.95,43.15,45.81,68.57,0.86
2024,7,29,7,33.38,239.43,288.01,137.98,59.4,1.26
2024,7,29,8,35.93,452.5,442.71,196.83,48.73,3.31
2024,7,29,9,37.93,658.22,564.69,220.92,42.03,4.68
2024,7,29,10,39.38,809.17,589.3,269.33,37.89,5.61
2024,7,29,11,40.19,880.6,519.19,330.15,35.99,6.16
2024,7,29,12,40.06,884.4,393.55,507.8,36.11,6.21
2024,7,29,13,39.87,783.3,498.05,307.66,36.29,5.97
2024,7,29,14,40.49,766.15,494.04,304.63,34.62,5.81
2024,7,29,15,40.52,621.58,473.27,248.01,33.53,5.6
2024,7,29,16,40.12,420.95,379.11,195.03,32.82,5.36
2024,7,29,17,39.32,212.82,234.15,124.27,32.79,5.16
2024,7,29,18,38.04,44.8,26.97,37.95,34.2,4.37
2024,7,29,19,36.54,0.0,0.0,0.0,37.43,3.09
2024,7,29,20,35.44,0.0,0.0,0.0,43.52,3.03
2024,7,29,21,34.33,0.0,0.0,0.0,51.84,2.99
2024,7,29,22,33.4,0.0,0.0,0.0,60.08,2.97
2024,7,29,23,32.69,0.0,0.0,0.0,66.84,2.83
2024,7,30,0,32.16,0.0,0.0,0.0,72.28,2.66
2024,7,30,1,31.67,0.0,0.0,0.0,77.13,2.08
2024,7,30,2,31.24,0.0,0.0,0.0,81.3,1.63
2024,7,30,3,30.95,0.0,0.0,0.0,83.64,1.77
2024,7,30,4,30.8,0.0,0.0,0.0,83.68,2.39
2024,7,30,5,30.7,0.0,0.0,0.0,82.27,3.05
2024,7,30,6,31.31,55.67,76.57,41.83,75.71,3.92
2024,7,30,7,33.39,243.88,355.88,112.99,59.87,4.03
2024,7,30,8,35.67,461.92,509.68,162.79,48.66,4.35
2024,7,30,9,37.57,664.97,609.97,193.09,41.55,5.08
2024,7,30,10,38.86,812.58,622.69,247.89,37.25,5.84
2024,7,30,11,39.64,908.8,685.75,231.5,34.85,6.29
2024,7,30,12,40.05,837.1,508.72,240.4,33.4,6.24
2024,7,30,13,40.25,899.03,667.98,221.78,32.21,5.9
2024,7,30,14,40.27,803.15,645.74,221.33,31.23,5.64
2024,7,30,15,39.99,668.47,654.17,170.79,30.86,5.38
2024,7,30,16,39.37,464.3,554.28,148.89,31.48,4.93
2024,7,30,17,38.37,239.68,382.9,102.71,33.3,4.44
2024,7,30,18,36.91,50.78,87.84,36.77,37.23,4.02
2024,7,30,19,35.35,0.0,0.0,0.0,44.91,3.79
2024,7,30,20,34.19,0.0,0.0,0.0,53.58,3.75
2024,7,30,21,33.36,0.0,0.0,0.0,61.08,3.42
2024,7,30,22,32.76,0.0,0.0,0.0,66.94,3.18
2024,7,30,23,32.3,0.0,0.0,0.0,70.82,3.28
2024,7,31,0,31.96,0.0,0.0,0.0,72.76,3.47
2024,7,31,1,31.73,0.0,0.0,0.0,73.23,3.54
2024,7,31,2,31.52,0.0,0.0,0.0,73.97,3.37
2024,7,31,3,31.38,0.0,0.0,0.0,74.01,3.09
2024,7,31,4,31.28,0.0,0.0,0.0,73.41,3.0
2024,7,31,5,31.24,0.0,0.0,0.0,71.77,3.15
2024,7,31,6,31.96,60.88,147.3,37.66,66.98,3.83
2024,7,31,7,33.74,255.55,442.69,99.17,59.89,3.8
2024,7,31,8,36.06,469.4,588.07,124.08,48.97,3.86
2024,7,31,9,38.08,666.97,650.15,169.52,40.82,4.29
2024,7,31,10,39.56,830.58,707.1,188.3,35.89,4.8
2024,7,31,11,40.57,937.35,773.29,166.61,32.67,5.32
2024,7,31,12,40.99,967.42,772.17,191.26,31.07,5.61
2024,7,31,13,41.04,857.7,591.23,258.81,30.52,5.55
2024,7,31,14,40.94,765.4,607.14,225.83,30.22,5.3
2024,7,31,15,40.63,624.65,562.59,199.04,30.21,5.14
2024,7,31,16,39.93,405.52,423.41,167.41,31.11,4.86
2024,7,31,17,38.76,210.52,284.44,113.43,33.58,4.75
2024,7,31,18,37.0,44.7,41.81,39.18,39.47,4.72
2024,7,31,19,35.15,0.0,0.0,0.0,49.71,4.71
2024,7,31,20,34.04,0.0,0.0,0.0,58.86,4.5
2024,7,31,21,33.42,0.0,0.0,0.0,65.62,4.04
2024,7,31,22,33.01,0.0,0.0,0.0,69.81,3.8
2024,7,31,23,32.67,0.0,0.0,0.0,71.37,4.02
2024,8,1,0,32.32,0.0,0.0,0.0,71.77,4.14
2024,8,1,1,32.03,0.0,0.0,0.0,71.99,4.31
2024,8,1,2,31.79,0.0,0.0,0.0,72.31,4.45
2024,8,1,3,31.63,0.0,0.0,0.0,72.66,4.5
2024,8,1,4,31.51,0.0,0.0,0.0,73.02,4.32
2024,8,1,5,31.43,0.0,0.0,0.0,73.03,3.84
2024,8,1,6,31.84,51.67,46.0,42.87,70.73,4.22
2024,8,1,7,32.98,236.2,297.33,126.44,64.44,4.61
2024,8,1,8,34.41,451.65,473.88,172.22,57.53,4.35
2024,8,1,9,36.0,653.03,551.7,219.07,50.58,4.13
2024,8,1,10,37.42,793.25,568.16,275.26,44.99,4.15
2024,8,1,11,38.47,885.78,582.6,290.17,41.41,4.44
2024,8,1,12,38.97,902.53,485.6,360.81,39.75,4.76
2024,8,1,13,39.18,817.42,472.13,313.68,39.06,4.82
2024,8,1,14,39.19,756.22,481.98,303.91,38.89,4.61
2024,8,1,15,38.92,602.2,421.96,259.14,39.18,4.39
2024,8,1,16,38.34,369.58,246.52,208.27,39.95,4.37
2024,8,1,17,37.3,174.45,99.85,143.34,42.56,4.45
2024,8,1,18,35.87,36.17,3.49,34.28,47.78,4.44
2024,8,1,19,34.61,0.0,0.0,0.0,53.68,4.55
2024,8,1,20,33.83,0.0,0.0,0.0,58.0,4.73
2024,8,1,21,33.29,0.0,0.0,0.0,61.3,4.93
2024,8,1,22,32.9,0.0,0.0,0.0,63.98,5.13
2024,8,1,23,32.58,0.0,0.0,0.0,66.52,5.23
2024,8,2,0,32.27,0.0,0.0,0.0,68.35,5.04
2024,8,2,1,32.0,0.0,0.0,0.0,68.81,4.7
2024,8,2,2,31.75,0.0,0.0,0.0,68.71,4.41
2024,8,2,3,31.62,0.0,0.0,0.0,68.15,3.95
2024,8,2,4,31.59,0.0,0.0,0.0,67.6,3.17
2024,8,2,5,31.54,0.0,0.0,0.0,67.52,2.27
2024,8,2,6,31.98,46.75,18.72,41.54,65.58,2.62
2024,8,2,7,33.04,210.18,192.5,137.35,60.78,3.09
2024,8,2,8,34.43,411.4,329.73,204.56,54.48,3.58
2024,8,2,9,36.09,562.55,381.83,244.41,47.95,4.29
2024,8,2,10,37.37,704.88,284.45,400.49,43.38,5.04
2024,8,2,11,38.33,827.62,347.02,404.7,40.46,5.7
2024,8,2,12,38.88,851.83,427.43,387.87,38.76,6.19
2024,8,2,13,39.12,673.33,227.1,358.62,37.86,6.39
2024,8,2,14,39.12,625.58,251.68,344.22,37.35,6.26
2024,8,2,15,38.84,237.9,80.36,154.98,37.17,5.84
2024,8,2,16,38.25,128.35,62.3,89.86,37.8,5.27
2024,8,2,17,37.33,80.28,47.85,63.97,39.56,4.61
2024,8,2,18,36.16,23.4,4.33,23.67,42.12,3.93
2024,8,2,19,35.09,0.0,0.0,0.0,46.02,3.24
2024,8,2,20,34.29,0.0,0.0,0.0,50.35,2.76
2024,8,2,21,33.55,0.0,0.0,0.0,55.02,2.49
2024,8,2,22,32.93,0.0,0.0,0.0,59.49,2.68
2024,8,2,23,32.4,0.0,0.0,0.0,63.38,2.93
2024,8,3,0,32.0,0.0,0.0,0.0,66.55,2.95
2024,8,3,1,31.74,0.0,0.0,0.0,69.16,2.92
2024,8,3,2,31.53,0.0,0.0,0.0,71.48,3.04
2024,8,3,3,31.24,0.0,0.0,0.0,73.28,2.78
2024,8,3,4,31.01,0.0,0.0,0.0,74.2,2.27
2024,8,3,5,30.83,0.0,0.0,0.0,74.47,1.52
2024,8,3,6,31.22,46.88,23.81,42.48,72.31,1.88
2024,8,3,7,32.38,213.62,205.64,136.51,66.24,2.27
2024,8,3,8,34.06,419.98,361.78,194.01,57.77,2.63
2024,8,3,9,35.89,584.97,357.2,274.7,49.96,3.04
2024,8,3,10,37.55,695.67,324.75,380.29,44.08,3.75
2024,8,3,11,38.55,792.08,435.03,339.91,40.65,4.61
2024,8,3,12,39.07,804.95,373.71,353.75,39.12,5.34
2024,8,3,13,38.9,673.05,347.35,295.69,39.35,5.75
2024,8,3,14,38.38,645.15,243.36,352.91,40.61,5.86
2024,8,3,15,37.65,402.42,160.91,243.68,42.43,5.6
2024,8,3,16,36.87,300.27,75.17,232.33,44.27,5.13
2024,8,3,17,36.05,142.55,41.95,123.72,46.47,4.46
2024,8,3,18,35.21,32.75,2.9,32.15,48.88,3.72
2024,8,3,19,34.48,0.0,0.0,0.0,51.55,3.05
2024,8,3,20,33.96,0.0,0.0,0.0,53.94,2.56
2024,8,3,21,33.5,0.0,0.0,0.0,56.42,2.26
2024,8,3,22,33.0,0.0,0.0,0.0,59.32,2.16
2024,8,3,23,32.47,0.0,0.0,0.0,62.7,2.09
2024,8,4,0,31.98,0.0,0.0,0.0,66.13,1.81
2024,8,4,1,31.57,0.0,0.0,0.0,68.86,1.23
2024,8,4,2,31.26,0.0,0.0,0.0,70.73,0.56
2024,8,4,3,31.1,0.0,0.0,0.0,71.53,0.24
2024,8,4,4,30.96,0.0,0.0,0.0,71.96,0.51
2024,8,4,5,30.79,0.0,0.0,0.0,72.53,0.85
2024,8,4,6,31.15,41.08,1.99,38.83,70.76,1.84
2024,8,4,7,32.59,177.05,45.34,147.92,62.21,2.21
2024,8,4,8,34.64,340.33,254.24,261.31,51.22,2.06
2024,8,4,9,36.61,514.08,333.69,367.14,43.41,2.26
2024,8,4,10,38.28,715.88,429.27,470.54,38.06,2.74
2024,8,4,11,39.53,805.2,554.92,487.36,34.82,3.45
2024,8,4,12,40.25,885.35,596.3,339.8,33.4,4.2
2024,8,4,13,40.43,868.17,679.0,285.46,33.49,4.75
2024,8,4,14,40.05,746.0,493.07,352.18,34.81,4.96
2024,8,4,15,39.35,590.65,411.28,256.22,36.62,4.96
2024,8,4,16,38.39,419.85,384.73,191.07,38.79,4.91
2024,8,4,17,37.23,206.82,220.66,121.02,41.37,4.84
2024,8,4,18,35.99,38.72,15.9,34.53,44.84,4.7
2024,8,4,19,34.94,0.0,0.0,0.0,49.18,4.37
2024,8,4,20,34.18,0.0,0.0,0.0,53.35,3.9
2024,8,4,21,33.56,0.0,0.0,0.0,57.4,3.42
2024,8,4,22,33.08,0.0,0.0,0.0,61.28,3.18
2024,8,4,23,32.69,0.0,0.0,0.0,65.15,3.13
2024,8,5,0,32.39,0.0,0.0,0.0,68.05,2.86
2024,8,5,1,32.1,0.0,0.0,0.0,70.29,2.3
2024,8,5,2,31.86,0.0,0.0,0.0,72.04,1.73
2024,8,5,3,31.66,0.0,0.0,0.0,73.2,1.16
2024,8,5,4,31.48,0.0,0.0,0.0,74.04,0.59
2024,8,5,5,31.32,0.0,0.0,0.0,74.7,0.26
2024,8,5,6,31.6,44.83,18.49,38.7,72.84,0.62
2024,8,5,7,33.14,213.12,207.79,131.56,62.27,1.64
2024,8,5,8,35.09,428.33,366.79,205.38,52.44,3.06
2024,8,5,9,36.96,628.35,438.13,295.72,45.81,4.28
2024,8,5,10,38.48,791.3,519.22,288.57,41.18,5.14
2024,8,5,11,39.5,899.7,569.17,309.98,38.05,5.69
2024,8,5,12,40.11,953.65,668.13,255.65,35.93,6.09
2024,8,5,13,40.4,875.9,662.47,226.5,34.69,6.38
2024,8,5,14,40.39,759.8,609.14,243.22,34.26,6.55
2024,8,5,15,40.07,644.7,569.6,206.58,34.57,6.53
2024,8,5,16,39.4,434.75,431.85,185.34,35.65,6.27
2024,8,5,17,38.36,211.95,214.1,138.74,37.77,5.7
2024,8,5,18,37.01,40.42,13.91,40.17,40.95,4.9
2024,8,5,19,35.72,0.0,0.0,0.0,45.49,4.39
2024,8,5,20,34.59,0.0,0.0,0.0,51.93,4.49
2024,8,5,21,33.53,0.0,0.0,0.0,59.32,4.68
2024,8,5,22,32.83,0.0,0.0,0.0,64.32,4.35
2024,8,5,23,32.41,0.0,0.0,0.0,66.75,3.62
2024,8,6,0,32.16,0.0,0.0,0.0,68.07,2.86
2024,8,6,1,31.98,0.0,0.0,0.0,69.09,2.23
2024,8,6,2,31.81,0.0,0.0,0.0,70.05,2.0
2024,8,6,3,31.64,0.0,0.0,0.0,71.25,1.98
2024,8,6,4,31.5,0.0,0.0,0.0,72.61,1.83
2024,8,6,5,31.37,0.0,0.0,0.0,73.8,1.98
2024,8,6,6,31.66,46.42,20.92,44.22,72.76,2.72
2024,8,6,7,32.64,203.38,184.72,139.75,67.28,3.14
2024,8,6,8,34.29,393.25,288.15,213.29,58.33,3.14
2024,8,6,9,36.17,553.55,286.26,307.35,49.66,3.05
2024,8,6,10,37.88,740.12,346.78,423.66,43.52,3.2
2024,8,6,11,39.13,807.0,389.38,403.09,39.8,3.81
2024,8,6,12,39.76,650.03,195.4,315.32,38.3,4.68
2024,8,6,13,39.82,578.3,148.98,355.37,38.35,5.44
2024,8,6,14,39.47,307.3,55.87,206.42,39.26,5.84
2024,8,6,15,38.89,132.05,27.94,97.26,40.36,5.82
2024,8,6,16,38.08,36.4,14.63,27.23,42.03,5.57
2024,8,6,17,36.98,37.28,11.35,32.07,44.58,5.3
2024,8,6,18,35.73,4.35,0.0,4.05,48.21,4.9
2024,8,6,19,34.82,0.0,0.0,0.0,51.92,4.46
2024,8,6,20,34.24,0.0,0.0,0.0,54.86,4.04
2024,8,6,21,33.74,0.0,0.0,0.0,57.47,3.52
2024,8,6,22,33.29,0.0,0.0,0.0,59.99,2.95
2024,8,6,23,32.83,0.0,0.0,0.0,62.71,2.37
2024,8,7,0,32.42,0.0,0.0,0.0,65.17,1.63
2024,8,7,1,32.07,0.0,0.0,0.0,67.39,0.97
2024,8,7,2,31.71,0.0,0.0,0.0,69.87,0.69
2024,8,7,3,31.42,0.0,0.0,0.0,72.12,0.84
2024,8,7,4,31.2,0.0,0.0,0.0,74.01,1.24
2024,8,7,5,31.08,0.0,0.0,0.0,75.54,2.01
2024,8,7,6,31.35,21.38,2.96,18.84,74.56,2.57
2024,8,7,7,32.4,118.82,65.81,96.88,66.15,2.81
2024,8,7,8,33.98,192.38,91.15,132.71,56.76,2.65
2024,8,7,9,35.35,398.05,24.54,322.89,49.97,2.53
2024,8,7,10,36.2,585.2,277.76,308.51,45.77,2.75
2024,8,7,11,37.29,690.12,187.39,441.5,42.08,3.24
2024,8,7,12,37.97,707.6,174.35,401.39,40.19,3.89
2024,8,7,13,37.96,664.92,273.08,365.52,40.34,4.46
2024,8,7,14,37.45,644.65,211.04,390.95,41.84,4.78
2024,8,7,15,36.67,437.3,160.08,275.94,44.05,4.72
2024,8,7,16,35.92,309.55,146.52,207.52,45.87,4.27
2024,8,7,17,35.14,130.35,45.16,115.45,47.65,3.62
2024,8,7,18,34.32,22.7,0.59,22.69,49.93,3.02
2024,8,7,19,33.77,0.0,0.0,0.0,52.21,2.76
2024,8,7,20,33.37,0.0,0.0,0.0,54.56,2.61
2024,8,7,21,33.0,0.0,0.0,0.0,56.97,2.45
2024,8,7,22,32.63,0.0,0.0,0.0,59.53,2.54
2024,8,7,23,32.25,0.0,0.0,0.0,62.03,2.77
2024,8,8,0,31.85,0.0,0.0,0.0,64.38,2.8
2024,8,8,1,31.46,0.0,0.0,0.0,66.51,2.71
2024,8,8,2,31.12,0.0,0.0,0.0,68.46,2.65
2024,8,8,3,30.83,0.0,0.0,0.0,70.35,2.63
2024,8,8,4,30.6,0.0,0.0,0.0,72.05,2.51
2024,8,8,5,30.4,0.0,0.0,0.0,73.58,2.13
2024,8,8,6,30.55,36.33,1.58,34.28,73.51,1.86
2024,8,8,7,31.72,168.43,68.07,136.51,67.96,1.69
2024,8,8,8,33.64,344.6,155.66,225.45,57.47,1.76
2024,8,8,9,35.59,520.1,211.45,305.91,48.65,2.08
2024,8,8,10,37.17,690.53,241.22,372.55,43.33,2.59
2024,8,8,11,38.36,759.85,205.26,453.2,40.14,3.23
2024,8,8,12,39.04,846.15,390.31,387.66,38.58,3.85
2024,8,8,13,38.99,788.12,359.55,387.08,38.9,4.3
2024,8,8,14,38.85,724.35,429.56,310.73,39.38,4.48
2024,8,8,15,38.1,551.88,309.93,282.2,40.99,4.44
2024,8,8,16,37.14,346.88,243.61,198.35,43.36,4.32
2024,8,8,17,35.99,150.68,90.89,124.18,46.55,3.95
2024,8,8,18,34.83,25.75,1.96,25.55,50.11,3.4
2024,8,8,19,34.0,0.0,0.0,0.0,53.06,2.93
2024,8,8,20,33.46,0.0,0.0,0.0,55.44,2.6
2024,8,8,21,33.01,0.0,0.0,0.0,57.71,2.53
2024,8,8,22,32.63,0.0,0.0,0.0,59.97,2.65
2024,8,8,23,32.28,0.0,0.0,0.0,62.19,2.83
2024,8,9,0,31.97,0.0,0.0,0.0,64.37,3.03
2024,8,9,1,31.68,0.0,0.0,0.0,66.6,3.25
2024,8,9,2,31.35,0.0,0.0,0.0,69.25,3.34
2024,8,9,3,30.98,0.0,0.0,0.0,72.42,3.2
2024,8,9,4,30.62,0.0,0.0,0.0,75.99,2.92
2024,8,9,5,30.32,0.0,0.0,0.0,79.14,2.78
2024,8,9,6,30.42,37.8,7.99,33.45,79.82,3.41
2024,8,9,7,31.34,183.7,124.49,137.91,75.34,4.02
2024,8,9,8,32.43,386.23,236.45,222.88,69.23,3.64
2024,8,9,9,33.64,552.5,342.79,271.68,62.65,3.04
2024,8,9,10,34.9,668.53,349.94,307.07,55.89,2.76
2024,8,9,11,36.07,795.97,400.51,355.46,49.87,2.66
2024,8,9,12,37.1,862.67,405.07,392.7,45.28,2.78
2024,8,9,13,37.85,773.58,402.42,347.24,42.29,2.95
2024,8,9,14,38.3,703.35,395.39,339.44,40.39,3.14
2024,8,9,15,38.31,514.8,305.11,260.12,39.47,3.3
2024,8,9,16,37.88,324.05,263.19,180.18,39.39,3.4
2024,8,9,17,37.04,148.65,109.59,109.84,40.14,3.54
2024,8,9,18,35.33,27.62,7.45,27.91,45.89,2.99
2024,8,9,19,33.75,0.0,0.0,0.0,52.91,2.85
2024,8,9,20,32.85,0.0,0.0,0.0,57.53,2.9
2024,8,9,21,32.14,0.0,0.0,0.0,62.53,2.64
2024,8,9,22,31.56,0.0,0.0,0.0,66.83,2.27
2024,8,9,23,31.13,0.0,0.0,0.0,70.26,1.8
2024,8,10,0,30.81,0.0,0.0,0.0,73.02,1.27
2024,8,10,1,30.58,0.0,0.0,0.0,75.05,1.02
2024,8,10,2,30.3,0.0,0.0,0.0,76.67,1.01
2024,8,10,3,30.01,0.0,0.0,0.0,77.87,1.12
2024,8,10,4,29.77,0.0,0.0,0.0,78.89,1.23
2024,8,10,5,29.58,0.0,0.0,0.0,80.19,1.32
2024,8,10,6,30.31,42.03,34.52,34.58,77.65,2.06
2024,8,10,7,31.94,212.05,258.31,110.95,69.31,2.89
2024,8,10,8,34.12,432.52,440.77,174.36,55.27,3.45
2024,8,10,9,36.19,637.9,566.26,197.62,46.77,4.11
2024,8,10,10,37.94,798.45,615.59,227.92,41.81,4.81
2024,8,10,11,39.36,905.22,675.59,216.41,37.94,5.55
2024,8,10,12,40.33,952.97,725.96,215.52,35.36,6.1
2024,8,10,13,40.79,914.62,727.78,196.71,34.12,6.31
2024,8,10,14,40.8,807.58,671.4,206.96,33.88,6.26
2024,8,10,15,40.43,638.78,597.85,187.57,34.41,6.23
2024,8,10,16,39.57,427.75,471.5,158.51,36.23,6.23
2024,8,10,17,38.1,204.65,271.92,112.91,39.85,6.16
2024,8,10,18,36.18,33.15,22.9,31.25,45.57,5.77
2024,8,10,19,34.74,0.0,0.0,0.0,51.9,5.18
2024,8,10,20,33.98,0.0,0.0,0.0,57.18,4.69
2024,8,10,21,33.46,0.0,0.0,0.0,61.32,4.14
2024,8,10,22,33.03,0.0,0.0,0.0,64.49,3.42
2024,8,10,23,32.59,0.0,0.0,0.0,67.3,2.61
2024,8,11,0,32.13,0.0,0.0,0.0,70.05,1.81
2024,8,11,1,31.84,0.0,0.0,0.0,72.06,1.38
2024,8,11,2,31.64,0.0,0.0,0.0,73.66,1.2
2024,8,11,3,31.48,0.0,0.0,0.0,75.16,1.19
2024,8,11,4,31.4,0.0,0.0,0.0,75.78,1.22
2024,8,11,5,31.44,0.0,0.0,0.0,74.66,1.2
2024,8,11,6,32.12,42.45,36.88,38.49,69.88,1.45
2024,8,11,7,33.67,215.7,241.11,130.2,62.45,1.54
2024,8,11,8,35.58,433.48,411.18,190.52,52.9,0.76
2024,8,11,9,37.7,632.22,481.76,263.16,44.9,0.67
2024,8,11,10,39.9,801.15,606.85,245.53,37.49,1.65
2024,8,11,11,41.44,895.55,606.91,256.5,33.11,2.32
2024,8,11,12,42.29,897.72,592.92,269.25,31.51,2.78
2024,8,11,13,42.52,861.72,554.63,284.64,31.74,3.14
2024,8,11,14,42.34,760.45,543.02,253.34,32.58,3.39
2024,8,11,15,41.82,589.95,462.62,219.92,33.8,3.63
2024,8,11,16,40.77,385.4,357.58,175.01,36.13,3.94
2024,8,11,17,39.23,175.15,166.69,122.6,40.1,4.15
2024,8,11,18,37.56,26.65,7.19,26.2,45.05,4.05
2024,8,11,19,36.31,0.0,0.0,0.0,49.79,3.7
2024,8,11,20,35.54,0.0,0.0,0.0,53.51,3.11
2024,8,11,21,34.98,0.0,0.0,0.0,56.43,2.31
2024,8,11,22,34.52,0.0,0.0,0.0,59.04,1.56
2024,8,11,23,33.85,0.0,0.0,0.0,62.62,1.0
2024,8,12,0,33.19,0.0,0.0,0.0,66.65,0.99
2024,8,12,1,32.63,0.0,0.0,0.0,70.63,1.05
2024,8,12,2,32.13,0.0,0.0,0.0,74.46,1.11
2024,8,12,3,31.75,0.0,0.0,0.0,77.65,1.23
2024,8,12,4,31.47,0.0,0.0,0.0,80.45,1.3
2024,8,12,5,31.24,0.0,0.0,0.0,82.89,1.2
2024,8,12,6,31.55,40.88,24.68,38.64,82.29,1.68
2024,8,12,7,32.73,213.52,240.53,127.8,74.52,1.77
2024,8,12,8,34.42,432.92,438.39,178.55,63.66,1.76
2024,8,12,9,36.01,640.88,543.57,218.85,56.38,2.01
2024,8,12,10,37.71,790.62,571.35,257.2,49.5,2.23
2024,8,12,11,39.4,905.6,674.82,229.58,43.22,2.56
2024,8,12,12,40.72,889.15,506.89,316.71,38.4,3.04
2024,8,12,13,41.3,831.1,487.45,334.32,35.81,3.7
2024,8,12,14,41.25,733.62,471.28,288.18,35.04,4.22
2024,8,12,15,40.75,577.33,413.31,250.26,35.31,4.44
2024,8,12,16,39.85,325.1,184.29,215.95,36.48,4.43
2024,8,12,17,38.57,146.4,86.68,112.18,38.68,4.28
2024,8,12,18,37.03,24.92,2.41,26.93,42.06,3.88
2024,8,12,19,35.83,0.0,0.0,0.0,46.08,3.39
2024,8,12,20,34.95,0.0,0.0,0.0,50.14,2.82
